event,text,class_label,event_type
2013_west-texas_explosion,"RT @MichaelSkolnik: Mayor of West, Texas is now saying there are 40 people dead from the blast last night. This number could rise.",informative,accident
2013_west-texas_explosion,Explosion in Texas 馃様,informative,accident
2013_west-texas_explosion,Another explosion in Waco TX omg whyyy,informative,accident
2013_west-texas_explosion,This week has been crazy: Mon-Boston Marathon Bombing. Tue-Political Poisoning. Wed-Fertilizer Factory Explosion. Today-MIT officer killed.,informative,accident
2013_west-texas_explosion,#WestTX will never be the same. Everybody pull together. Help these people. #PrayForWest,informative,accident
2013_west-texas_explosion,"RT @NotKennyRogers: God bless the people in West, Texas. Clear eyes, full hearts, can't lose.",informative,accident
2013_west-texas_explosion,RT @CatholicTV: Our prayers are with the people of #Waco Texas this morning.,informative,accident
2013_west-texas_explosion,"RT @DAVIDMDRAIMAN: LETS NOT FORGET WEST, TEXAS. ",informative,accident
2013_west-texas_explosion,RT @jayfhicks: Interest in #westexplosion has been worldwide. Just did a live phone interview with ABC Australia.,informative,accident
2013_west-texas_explosion,@CauseIM_OB West Texas fertilizer plant exploded destroying every building for a mile,informative,accident
2013_west-texas_explosion,Just now finding out that wasn't an earthquake I felt tonight. So freakin' sad. Sending prayers out tonight for #WestTX #pray,informative,accident
2013_west-texas_explosion,@RachelleRoseee I'd encourage you to read this whole article!  Hope it helps. #prayforwest #prayforboston,informative,accident
2013_west-texas_explosion,RT @911BUFF: BREAKING NEWS! TEXAS EXPLOSION: FIVE FIREFIGHTERS AND ONE POLICE OFFICER DEAD IN EXPLOSION AT FERTILIZER PLANT. FOX. 'PRAY  ...,informative,accident
2013_west-texas_explosion,Breaking News: 15 killed in huge blast at Texas fertilizer plant: WASHINGTON - As many as 15 people were kille... ,informative,accident
2013_west-texas_explosion,Continuing coverage of the #West fertilizer plant explosion:  Share your thoughts:  #WestTX,informative,accident
2013_west-texas_explosion,RT @_PrincessGF: #PrayForWest ,informative,accident
2013_west-texas_explosion,"RT @kfcr: Our thoughts and prayers are with the community of West, Texas tonight.",informative,accident
2013_west-texas_explosion,#prayforboston and #prayfortexas so sad.:/,informative,accident
2013_west-texas_explosion,RT @UnionPlus: READING: IAFF First Responders on scene in Texas fertilizer blast |  #1u #realheroes,informative,accident
2013_west-texas_explosion,"RT @BreakingNews: Large explosion reported at fertilizer plant near Waco, Texas - @CBSDFW ",informative,accident
2013_west-texas_explosion,"Getting live updates from @911BUFF on this Waco, Texas explosion #crazy",informative,accident
2013_west-texas_explosion,I hate hearing about all these tragedies on the news. When is something good going to happen? 馃様 #PrayForWest #PrayersForBoston,informative,accident
2013_west-texas_explosion,RT @wfaachannel8: Photo submitted to @wfaachannel8 of damage inside home near plant  #westtx ,informative,accident
2013_west-texas_explosion,"12 bodies recovered at Texas blast #site -  (CNN) 鈥?Twelve bodies have been recovered in West, Texas, Sgt. Jason... ",informative,accident
2013_west-texas_explosion,Holy shit that explosion in texas馃槼  #PrayForTexas,informative,accident
2013_west-texas_explosion,"RT @AbbyMartin: Has the FBI shut down West, Texas to hunt and arrest the fertilizer plant owner responsible for killing up to 60 people? #c鈥?en",,accident
2013_west-texas_explosion,"@tobikinz Obama consoles families, survivors of Texas blast: WACO, Texas (AP) 鈥?President Barack Obama on Thursday was conso...  @slaylly",informative,accident
2013_west-texas_explosion,RT @DailyMirror: Waco explosion: Live updates as around 70 feared dead and 100 injured after blast at Texas fertiliser factory  ...,informative,accident
2013_west-texas_explosion,this is the scariest and saddest thing I've ever seen #prayfortexas  I can't even seeing hear this.,informative,accident
2013_west-texas_explosion,Terrifying events this week. Prayers go out to all of the victims and their families!  #waco #Boston,informative,accident
2013_west-texas_explosion,RT @adamjamesfuller: #prayfortexas such an unfortunate event. My heart goes out to all of those affected by the blast.,informative,accident
2013_west-texas_explosion,"Today, our thoughts and prayers are with the victims of the explosion in West, and their families. May God bless West ",informative,accident
2013_west-texas_explosion,@YourAnonNews please please please don't forget west texas WATCH ,informative,accident
2013_west-texas_explosion,Prayers to Texas now #PrayForTexas . So sad.,informative,accident
2013_west-texas_explosion,RT @CBSNews: Explosion reported at a Texas fertilizer plant ,informative,accident
2013_west-texas_explosion,West Fertilizer Plant Explosion Lawyers |Explosion Lawyer TX ,informative,accident
2013_west-texas_explosion,RT @J_ckk: Earthquake in the middle east Boston bombs North korea threats A mother's suicide Another explosion in texas  It's only thurs ...,informative,accident
2013_west-texas_explosion,Live video coverage from  Dallas  #WestExplosion,informative,accident
2013_west-texas_explosion,@DSorensenME PLZ LISTEN to Lieutenant Colonel Potter  #Boston #Waco #Gold #FalseFlag v @BTandKM,informative,accident
2013_west-texas_explosion,"RT @Q13FOX: REPORT: 12 bodies recovered from explosion at Texas fertilizer plant; search for survivors, cause continues  ...",informative,accident
2013_west-texas_explosion,RT @GodPosts: God is bigger than any problem or situation. #PrayForTexas,informative,accident
2013_west-texas_explosion,RT @AnonymousTexas1: Here is a graphic of the impacted area #waco #tx #texas ,informative,accident
2013_west-texas_explosion,"Been a rough week for this country. Remember, no matter how bad it seems, continue to trust in the Lord. #prayforwest&amp;boston #keepfaith",informative,accident
2013_west-texas_explosion,Perry blasts California newspaper for cartoon depicting Texas plant explosion   via @foxnewspolitics,informative,accident
2013_west-texas_explosion,RT @CenTexRedCross: For information on family &amp; loved ones in #West there is an emergency hotline set up. 254-202-1100,informative,accident
2013_west-texas_explosion,RT @JCassidyMusic: Please keep the town of West Texas and all surrounding areas in your prayers tonight. God be with everyone involved.  ...,informative,accident
2013_west-texas_explosion,#PrayForTexas! My thoughts and prayers go out to the people and families in Texas.,informative,accident
2013_west-texas_explosion,RT @911BUFF: BREAKING NEWS - TEXAS EXPLOSION U/D - ENTIRE TOWN OF WEST TEXAS UNDER EVACUATION. TOXIC FUMES SPREADING. EMS COMMAND POST E ...,informative,accident
2013_west-texas_explosion,"RT @resnikoff: Exploded West, Texas applied for retail exemption from inspections  ht @MikeElk",informative,accident
2013_west-texas_explosion,"RT @cnnbrk: People in West, Texas, being evacuated over fear that fertilizer tank may explode, after major blast at same plant.  ...",informative,accident
2013_west-texas_explosion,"West Fertilizer Co. said the #WestTX plant had no alarms, firewall or automatic shutoff system. ",informative,accident
2013_west-texas_explosion,RT @roncorning: Apartment near explosion in #West ,informative,accident
2013_west-texas_explosion,"As terrible as the Texas explosion was, I shows that light travels faster than sound very well if you watch the video of it.",informative,accident
2013_west-texas_explosion,"RT @jamiedupree: President also makes remarks about the explosion in West, Texas; I want them to know they are not forgotten",informative,accident
2013_west-texas_explosion,@BuzzFeedAndrew: EMS Director Says 60 To 70 Dead In West Explosion:  ll CNN confirming?,informative,accident
2013_west-texas_explosion,"RT @mpoindc: I want them to know that they are not forgotten, Obama says to victims of explosion in West, TX.",informative,accident
2013_west-texas_explosion,RT @laurenonizzle: This iPhone video of the fertilizer plant explosion near #Waco will send chills up your spine. Surreal.  ...,informative,accident
2013_west-texas_explosion, - Americans Want Tougher Enforcement Of Workplace Safety Laws After Texas Explosion,informative,accident
2013_west-texas_explosion,Hundreds feared hurt in Texas plant blast: The explosion near Waco damaged or destroyed numerous buildings inc... ,informative,accident
2013_west-texas_explosion,@wilsonchandler you see the video of the explosion in Texas?,informative,accident
2013_west-texas_explosion,RT @911BUFF: TEXAS EXPLOSION: HALF OF THE TOWN LEVELED! FERTILIZER THAT EXPLODED MOST DANGEROUS ONE IN THE PLANT. AT LEAST 5 DEAD! #911BUFF,informative,accident
2013_west-texas_explosion,And surrounding areas of #Waco...,informative,accident
2013_west-texas_explosion,RT @WhiteBoyPosts: Omfg watch this whole video through.. #PrayForTexas 馃槺馃槺馃槺,informative,accident
2013_west-texas_explosion,"RT @YourAnonNews: Blair's Cove Apartments are offering housing, they have +25 units available. Their number is 254-447-0810 #WestExplosion",informative,accident
2013_west-texas_explosion,"Praying for all the families affected by the tragedy in West, Texas. #WestTX #prayforwest",informative,accident
2013_west-texas_explosion,Prayers #Waco #Texas #tx,informative,accident
2013_west-texas_explosion,Remember them in your thoughts and prayers. #pray for West Texas #pray for Boston,informative,accident
2013_west-texas_explosion,RT @SWFireandRescue: Our thoughts and prayers are with our colleagues and those affected by the terrible explosion and fire in #WestTX.,informative,accident
2013_west-texas_explosion,"Domestic News:  West, Texas, paramedic arrested, unclear if related to blast: source ",informative,accident
2013_west-texas_explosion,@marcpeters75 Texas Senators voted against Federal aid for Hurricane Sandy then requested Federal Aid for explosion in #westtx,informative,accident
2013_west-texas_explosion,"RT @RIDINGHARRY: 3 bombs in boston, an earthquake in japan, a bomb in oregon, and now an explosion in texas all happened this week, and  ...",informative,accident
2013_west-texas_explosion,"Another terrible explosions occurred today in Waco, Texas. #prayfortexas",informative,accident
2013_west-texas_explosion,"RT @Do512: Here is a list of ways you can help support those affected by yesterday鈥檚 explosion in West, Texas.  #w ...",informative,accident
2013_west-texas_explosion,"If any of my followers are anywhere near or in Waco, Texas. Are you okay? Were you hurt? :(",informative,accident
2013_west-texas_explosion,RT @ProSyndicate: This is just horrible !! :( #WestExplosion ,informative,accident
2013_west-texas_explosion,"RT @BBCBreaking: 12 confirmed dead, approximately 200 injured in #West fertiliser plant explosion in Texas, say state officials",informative,accident
